country,name,Bronze,Silver,Gold
Australia,Betty McKinnon,0,1,0
Australia,Bill Bruce,0,1,0
Australia,Billy Herald,0,1,0
Australia,Blair Evans,0,1,0
Australia,Blake Govers,0,1,0
Australia,Bob Proctor,0,1,0
Australia,Bob Shirlaw,0,1,0
Australia,Bonnie Mealing,0,1,0
Australia,Brandon Starc,0,1,0
Australia,Bree Cole,0,1,0
Australia,Brenda Jones,0,1,0
Australia,Brendan Kingman,0,1,0
Australia,Brett Hayman,0,1,0
Australia,Brett Roneberg,0,1,0
Australia,Brett Tamburrino,0,1,0
Australia,Brittany Broben,0,1,0
Australia,Brooke Pratley,0,1,0
Australia,Callum Scotson,0,1,0
Australia,Charles Porter,0,1,0
Australia,Chris Oxspring,0,1,0
Australia,Christian Ryan,0,1,0
Australia,Clayton Fredericks,0,1,0
Australia,Clinton Hill,0,1,0
Australia,Clyde Sefton,0,1,0
Australia,Courtney Mahoney,0,1,0
Australia,Craig Anderson,0,1,0
Australia,Craig Lewis,0,1,0
Australia,Craig Stevens,0,1,0
Australia,Dan Burke,0,1,0
Australia,Daniel Trenton,0,1,0
Australia,Danielle Woodward,0,1,0
Australia,Danny Clark,0,1,0
Australia,Darren Balmforth,0,1,0
Australia,Dave Nilsson,0,1,0
Australia,David Bell,0,1,0
Australia,David Douglas,0,1,0
Australia,David Lean,0,1,0
Australia,David Morris,0,1,0
Australia,David Wansbrough,0,1,0
Australia,David Weightman,0,1,0
Australia,Dean Evans,0,1,0
Australia,Dick Garrard,0,1,0
Australia,Don Martin,0,1,0
Australia,Doug Golder,0,1,0
Australia,Dyana Calub,0,1,0
Australia,Dylan Martin,0,1,0
Australia,Elka Graham,0,1,0
Australia,Emily Arthur,0,1,0
Australia,Emma Randall,0,1,0
Australia,Erin Phillips,0,1,0
Australia,Ernest Henry,0,1,0
Australia,Fiona Crawford,0,1,0
Australia,Francis Hegerty,0,1,0
Australia,Fred Quine,0,1,0
Australia,Gary Gullock,0,1,0
Australia,Gary Honey,0,1,0
Australia,Gary Pearce,0,1,0
Australia,Gavin Fingleson,0,1,0
Australia,Geoff Shipton,0,1,0
Australia,George Avery,0,1,0
Australia,George Parker,0,1,0
Australia,Glen Housman,0,1,0
Australia,Glen Loftus,0,1,0
Australia,Glenn Ashby,0,1,0
Australia,Glenn Beringen,0,1,0
Australia,Glenn O'Shea,0,1,0
Australia,Glenn Williams,0,1,0
Australia,Gordon Pearce,0,1,0
Australia,Graeme Lloyd,0,1,0
Australia,Graeme Reid,0,1,0
Australia,Graham Gipson,0,1,0
Australia,Graham Reid,0,1,0
Australia,Graham White,0,1,0
Australia,Graham Windeatt,0,1,0
Australia,Grahame Cheney,0,1,0
Australia,Grant Davies,0,1,0
Australia,Greg Browning,0,1,0
Australia,Greg Corbitt,0,1,0
Australia,Greg Fasala,0,1,0
Australia,Harry Hay,0,1,0
Australia,Helen Denman,0,1,0
Australia,Hollie Grima,0,1,0
Australia,Ian Cooke,0,1,0
Australia,Ilsa Konrads,0,1,0
Australia,Ivan Stedman,0,1,0
Australia,JR Ranch,0,1,0
Australia,Jacinta Van Lint,0,1,0
Australia,Jack McLoughlin,0,1,0
Australia,Jackie Narracott,0,1,0
Australia,Jacqui Lawrence,0,1,0
Australia,Jade Neilsen,0,1,0
Australia,Jai Taurima,0,1,0
Australia,Jaime Fernandez,0,1,0
Australia,Jake Whetton,0,1,0
Australia,James Marburg,0,1,0
Australia,James Mason,0,1,0
Australia,Jan Murphy,0,1,0
Australia,Jarryd Hughes,0,1,0
Australia,Jason Waterhouse,0,1,0
Australia,Jeff Williams,0,1,0
Australia,Jenny Steinbeck,0,1,0
Australia,Jessica Ashwood,0,1,0
Australia,Ji Wallace,0,1,0
Australia,Jim Irvine,0,1,0
Australia,Jo Hill,0,1,0
Australia,Joe Fazio,0,1,0
Australia,John Bestall,0,1,0
Australia,John Monckton,0,1,0
Australia,John Nicholson,0,1,0
Australia,John Steffensen,0,1,0
Australia,John Stephens,0,1,0
Australia,John Sumegi,0,1,0
Australia,Josh Booth,0,1,0
Australia,Josh Watson,0,1,0
Australia,Joshua Beltz,0,1,0
Australia,Joshua Simmonds,0,1,0
Australia,Joyce King,0,1,0
Australia,Judy Playfair,0,1,0
Australia,June Maston,0,1,0
Australia,Karen Phillips,0,1,0
Australia,Kate Hornsey,0,1,0
Australia,Katie Mactier,0,1,0
Australia,Kevan Gosper,0,1,0
Australia,Kevin McNab,0,1,0
Australia,Kirsten Thomson,0,1,0
Australia,Lachlan Sharp,0,1,0
Australia,Lee Bodimeade,0,1,0
Australia,Leon Gregory,0,1,0
Australia,Lisa Darmanin,0,1,0
Australia,Lisa Martin,0,1,0
Australia,Liz Parnova,0,1,0
Australia,Loretta Harrop,0,1,0
Australia,Louise McPaul,0,1,0
Australia,Lucinda Fredericks,0,1,0
Australia,Lucinda Whitty,0,1,0
Australia,Lyn Bell,0,1,0
Australia,Lynne Watson,0,1,0
Australia,Malcolm Poole,0,1,0
Australia,Malcolm Scott,0,1,0
Australia,Mariafe Artacho,0,1,0
Australia,Marilyn Wilson,0,1,0
Australia,Marissa Carpadios,0,1,0
Australia,Mark Ormrod,0,1,0
Australia,Martin Vinnicombe,0,1,0
Australia,Matt Dawson,0,1,0
Australia,Matt Graham,0,1,0
Australia,Maxi McKenzie-McHarg,0,1,0
Australia,Megan Jones,0,1,0
Australia,Michael Delany,0,1,0
Australia,Michael Morgan,0,1,0
Australia,Michele Mason-Brown,0,1,0
Australia,Michelle Griffiths,0,1,0
Australia,Michellie Jones,0,1,0
Australia,Mina Wylie,0,1,0
Australia,Mitch Watt,0,1,0
Australia,Moss Christie,0,1,0
Australia,Nancy Lyons,0,1,0
Australia,Natalie Hodgskin,0,1,0
Australia,Natalie Porter,0,1,0
Australia,Nicholas Sprenger,0,1,0
Australia,Nick Kimpton,0,1,0
Australia,Nick Porzig,0,1,0
Australia,Nicola McDermott,0,1,0
Australia,Nina Curtis,0,1,0
Australia,Noel Freeman,0,1,0
Australia,Olivia Price,0,1,0
Australia,Olympia Aldersey,0,1,0
Australia,Pat Dwyer,0,1,0
Australia,Paul Gonzalez,0,1,0
Australia,Paul Reedy,0,1,0
Australia,Peter Dickson,0,1,0
Australia,Peter Norman,0,1,0
Australia,Phil Stockman,0,1,0
Australia,Rachael Taylor,0,1,0
Australia,Regan Harrison,0,1,0
Australia,Ric Charlesworth,0,1,0
Australia,Richard Thompson,0,1,0
Australia,Rick Mitchell,0,1,0
Australia,Rob Jahrling,0,1,0
Australia,Robert Kabbas,0,1,0
Australia,Robert Richards,0,1,0
Australia,Robert Scott,0,1,0
Australia,Robyn Thorn,0,1,0
Australia,Rodney Van Buizen,0,1,0
Australia,Rohanee Cox,0,1,0
Australia,Rolly Tasker,0,1,0
Australia,Rosemary Lassig,0,1,0
Australia,Ryan Mitchell,0,1,0
Australia,Ryan Rowland Smith,0,1,0
Australia,Sally McLellan,0,1,0
Australia,Sam Willoughby,0,1,0
Australia,Sarah Tait,0,1,0
Australia,Shaun O'Brien,0,1,0
Australia,Shelly Jenneke,0,1,0
Australia,Snowy Baker,0,1,0
Australia,Sonja Johnson,0,1,0
Australia,Stuart MacKenzie,0,1,0
Australia,Suzie Landells,0,1,0
Australia,Taliqua Clancy,0,1,0
Australia,Tatiana Grigorieva,0,1,0
Australia,Taylor McKeown,0,1,0
Australia,Terry Gathercole,0,1,0
Australia,Terry Walsh,0,1,0
Australia,Tim Brand,0,1,0
Australia,Tim McLaren,0,1,0
Australia,Tom Brice,0,1,0
Australia,Tom Craig,0,1,0
Australia,Tom Wickham,0,1,0
Australia,Tony Lovrich,0,1,0
Australia,Trent Mitton,0,1,0
Australia,Trent Oeltjen,0,1,0
Australia,Trevor Smith,0,1,0
Australia,Tully Bevilaqua,0,1,0
Australia,Warren Birmingham,0,1,0
Australia,Wayne Hammond,0,1,0
Australia,Wayne Ough,0,1,0
Australia,Bo Hanson,3,0,0
Australia,Cameron McEvoy,3,0,0
Australia,David Dickson,3,0,0
Australia,Robert Newbery,3,0,0
Australia,Alex Graham,2,0,0
Australia,Alicia McCormack,2,0,0
Australia,Allan Wood,2,0,0
Australia,Bronwen Knox,2,0,0
Australia,Daniel Sproule,2,0,0
Australia,Fergus Kavanagh,2,0,0
Australia,Gemma Beadsworth,2,0,0
Australia,Geoff Stewart,2,0,0
Australia,Glenn Buchanan,2,0,0
Australia,James Stewart,2,0,0
Australia,Jo Brown,2,0,0
Australia,Kate Gynther,2,0,0
Australia,Katrin Borchert,2,0,0
Australia,Kelly Hardie,2,0,0
Australia,Kelvin Graham,2,0,0
Australia,Kerry Dienelt,2,0,0
Australia,Leith Brodie,2,0,0
Australia,Loudy Tourky,2,0,0
Australia,Marlene Mathews,2,0,0
Australia,Matthew Temple,2,0,0
Australia,Mel Rippon,2,0,0
Australia,Nigel Barker,2,0,0
Australia,Patrick Murphy,2,0,0
Australia,Paul Gaudoin,2,0,0
Australia,Phil Rogers,2,0,0
Australia,Wayne Roycroft,2,0,0
Australia,Zac Incerti,2,0,0
Australia,Abby Bishop,1,0,0
Australia,Adam Commens,1,0,0
Australia,Adam Vella,1,0,0
Australia,Adrian Monger,1,0,0
Australia,Al Lawrence,1,0,0
Australia,Alec Potts,1,0,0
Australia,Alexander Porter,1,0,0
Australia,Alicia Molik,1,0,0
Australia,Allison Cook,1,0,0
Australia,Amber Bradley,1,0,0
Australia,Amy Hetzel,1,0,0
Australia,Anabelle Smith,1,0,0
Australia,Andrew Murtha,1,0,0
Australia,Andrew Smith,1,0,0
Australia,Anna Wood,1,0,0
Australia,Annemarie Forder,1,0,0
Australia,Annette Edmondson,1,0,0
Australia,Aron Baynes,1,0,0
Australia,Ash Barty,1,0,0
Australia,Ash Southern,1,0,0
Australia,Ashley Moloney,1,0,0
Australia,Baeden Choppy,1,0,0
Australia,Barry Kelly,1,0,0
Australia,Bec Joyce,1,0,0
Australia,Bec Rippon,1,0,0
Australia,Belinda Wright,1,0,0
Australia,Ben Dodwell,1,0,0
Australia,Bob Tinning,1,0,0
Australia,Brendan Garard,1,0,0
Australia,Brendon Smith,1,0,0
Australia,Brett Dutton,1,0,0
Australia,Brian Doyle,1,0,0
Australia,Brien Cobcroft,1,0,0
Australia,Bruce Hick,1,0,0
Australia,Caitlin Cronin,1,0,0
Australia,Caleb Antill,1,0,0
Australia,Carolyn Crudgington,1,0,0
Australia,Chantal Meek,1,0,0
Australia,Chris Ciriello,1,0,0
Australia,Chris Goulding,1,0,0
Australia,Chris Morgan,1,0,0
Australia,Christopher Burton,1,0,0
Australia,Christopher Cairns,1,0,0
Australia,Clyde Hefer,1,0,0
Australia,Colin Beashel,1,0,0
Australia,Craig Muller,1,0,0
Australia,Craig Victory,1,0,0
Australia,Dana Faletic,1,0,0
Australia,Dane Bird-Smith,1,0,0
Australia,Daniel Noonan,1,0,0
Australia,Daniela Costian,1,0,0
Australia,Danielle Stewart,1,0,0
Australia,Danté Exum,1,0,0
Australia,Darryn Hill,1,0,0
Australia,Dave Anderson,1,0,0
Australia,Dave Power,1,0,0
Australia,David Boykett,1,0,0
Australia,David Giles,1,0,0
Australia,David Guest,1,0,0
Australia,David Morgan,1,0,0
Australia,David Watts,1,0,0
Australia,Dean Pullar,1,0,0
Australia,Denis Pigott,1,0,0
Australia,Dennis Green,1,0,0
Australia,Des Abbott,1,0,0
Australia,Deserie Huddleston,1,0,0
Australia,Devereaux Mytton,1,0,0
Australia,Dick Ploog,1,0,0
Australia,Don McWatters,1,0,0
Australia,Doug Buxton,1,0,0
Australia,Duop Reath,1,0,0
Australia,Eddie Scarf,1,0,0
Australia,Eli Matheson,1,0,0
Australia,Elijah Winnington,1,0,0
Australia,Emma Johnson,1,0,0
Australia,Emma Knox,1,0,0
Australia,Emma Moffatt,1,0,0
Australia,Erin Densham,1,0,0
Australia,Ernest Chapman,1,0,0
Australia,Fiona Hanes,1,0,0
Australia,Fiona Robinson,1,0,0
Australia,Francine McRae,1,0,0
Australia,Fred Benfield,1,0,0
Australia,Gael Martin,1,0,0
Australia,Garth Manton,1,0,0
Australia,Gary Chapman,1,0,0
Australia,Gavin Thredgold,1,0,0
Australia,Geoff Williamson,1,0,0
Australia,Glencora Ralph-McGhie,1,0,0
Australia,Glenn Turner,1,0,0
Australia,Graeme Brewer,1,0,0
Australia,Graham Wood,1,0,0
Australia,Grant Brits,1,0,0
Australia,Grant Kenny,1,0,0
Australia,Grant Smith,1,0,0
Australia,Greg Brough,1,0,0
Australia,Hannah Davis,1,0,0
Australia,Harold Hewitt,1,0,0
Australia,Harriet Hudson,1,0,0
Australia,Harry Garside,1,0,0
Australia,Harry Kerr,1,0,0
Australia,Haylea Petrie,1,0,0
Australia,Hec Hogan,1,0,0
Australia,Holly Lincoln-Smith,1,0,0
Australia,Ian Brown,1,0,0
Australia,Ian Edmunds,1,0,0
Australia,Ian Rowling,1,0,0
Australia,Ian Ruff,1,0,0
Australia,Ion Popa,1,0,0
Australia,Irina Lashko,1,0,0
Australia,Isaac Cooper,1,0,0
Australia,Jack Cleary,1,0,0
Australia,Jack Metcalfe,1,0,0
Australia,Jake Packard,1,0,0
Australia,James Roberts,1,0,0
Australia,James Scanlon,1,0,0
Australia,Jane Moran,1,0,0
Australia,Jane Saville,1,0,0
Australia,Janusz Hooker,1,0,0
Australia,Jason Duff,1,0,0
Australia,Jenna O'Hea,1,0,0
Australia,Jenna Santoromito,1,0,0
Australia,Jennifer Lamy,1,0,0
Australia,Jenny Holliday,1,0,0
Australia,Jim Armstrong,1,0,0
Australia,Jim Battersby,1,0,0
Australia,Jim Howden,1,0,0
Australia,Jimmy Elmer,1,0,0
Australia,Jock Landale,1,0,0
Australia,Jock Sturrock,1,0,0
Australia,Jodie Bowering,1,0,0
Australia,Joe Ingles,1,0,0
Australia,Joel Carroll,1,0,0
Australia,John Bertrand,1,0,0
Australia,John Landy,1,0,0
Australia,John McBryde,1,0,0
Australia,John Peers,1,0,0
Australia,John Ryan,1,0,0
Australia,Josh Green,1,0,0
Australia,Joyce Lester,1,0,0
Australia,Judy Amoore,1,0,0
Australia,Judy-Joy Davies,1,0,0
Australia,Julia Greville,1,0,0
Australia,Julie M. McDonald,1,0,0
Australia,Justin Lemberg,1,0,0
Australia,Justin Norris,1,0,0
Australia,Justine Smethurst,1,0,0
Australia,Kaarle McCulloch,1,0,0
Australia,Kareena Lee,1,0,0
Australia,Karen Brancourt,1,0,0
Australia,Karen Moras,1,0,0
Australia,Kathleen MacLeod,1,0,0
Australia,Kelland O'Brien,1,0,0
Australia,Kelsey-Lee Barber,1,0,0
Australia,Kerry Hore,1,0,0
Australia,Kevin Hogarth,1,0,0
Australia,Kiel Brown,1,0,0
Australia,Kieran Govers,1,0,0
Australia,Kieran Hansen,1,0,0
Australia,Kim Cooper,1,0,0
Australia,Kirk Palmer,1,0,0
Australia,Kylie Cronk,1,0,0
Australia,Lachlan Tame,1,0,0
Australia,Lars Kleppich,1,0,0
Australia,Laura Hodges,1,0,0
Australia,Leigh Howard,1,0,0
Australia,Lisa Oldenhof,1,0,0
Australia,Lise Mackie,1,0,0
Australia,Liz Cambage,1,0,0
Australia,Liz Smylie,1,0,0
Australia,Lucy Tyler-Sharman,1,0,0
Australia,Luke Doerner,1,0,0
Australia,Luke Letcher,1,0,0
Australia,Luke Plapp,1,0,0
Australia,Lyndsie Fogarty,1,0,0
Australia,Maddison Keeney,1,0,0
Australia,Margot Foster,1,0,0
Australia,Marilyn Black,1,0,0
Australia,Mark Hager,1,0,0
Australia,Matisse Thybulle,1,0,0
Australia,Matt Abood,1,0,0
Australia,Matt Dellavedova,1,0,0
Australia,Matt Gohdes,1,0,0
Australia,Matthew Butturini,1,0,0
Australia,Matthew Long,1,0,0
Australia,Matthew Smith,1,0,0
Australia,Matthew Swann,1,0,0
Australia,Max Metzker,1,0,0
Australia,Merv Finlay,1,0,0
Australia,Mervyn Bennett,1,0,0
Australia,Mervyn Crossman,1,0,0
Australia,Mia Santoromito,1,0,0
Australia,Michael Aikman,1,0,0
Australia,Michael Blackburn,1,0,0
Australia,Michael Toon,1,0,0
Australia,Michele Pearson,1,0,0
Australia,Michelle Brogan,1,0,0
Australia,Michelle Chandler,1,0,0
Australia,Mick Rogers,1,0,0
Australia,Murray Riley,1,0,0
Australia,Mária Pekli,1,0,0
Australia,Nathan Burgers,1,0,0
Australia,Nathan Deakes,1,0,0
Australia,Nathan Sobey,1,0,0
Australia,Neville Howell,1,0,0
Australia,Nick Ffrost,1,0,0
Australia,Nick Kay,1,0,0
Australia,Nicola Zagame,1,0,0
Australia,Nicole Provis,1,0,0
Australia,Nicole Richardson,1,0,0
Australia,Nikita Cuffe,1,0,0
Australia,Nikki Sharp,1,0,0
Australia,Nim Greenwood,1,0,0
Australia,Norma Thrower,1,0,0
Australia,Ollie Taylor,1,0,0
Australia,Owen Wright,1,0,0
Australia,Patricia Dench,1,0,0
Australia,Patty Mills,1,0,0
Australia,Peter Doak,1,0,0
Australia,Peter Foster,1,0,0
Australia,Peter Reynolds,1,0,0
Australia,Phil Cayzer,1,0,0
Australia,Rachel Jarry,1,0,0
Australia,Rachel McQuillan,1,0,0
Australia,Ramon Andersson,1,0,0
Australia,Rebecca Gilmore,1,0,0
Australia,Rebecca Sattin,1,0,0
Australia,Ria Thompson,1,0,0
Australia,Richard Nizielski,1,0,0
Australia,Rob Bell,1,0,0
Australia,Rob Woodhouse,1,0,0
Australia,Robert Cusack,1,0,0
Australia,Robin Hodder,1,0,0
Australia,Robyn Grey-Gardner,1,0,0
Australia,Robyn Maher,1,0,0
Australia,Ron Clarke,1,0,0
Australia,Ron Snook,1,0,0
Australia,Rowena Meredith,1,0,0
Australia,Rowie Webster,1,0,0
Australia,Russell Ford,1,0,0
Australia,Ryan Tyack,1,0,0
Australia,Sai Lake,1,0,0
Australia,Sally McCreedy,1,0,0
Australia,Sally McDermid,1,0,0
Australia,Sam Griffiths,1,0,0
Australia,Sam Patten,1,0,0
Australia,Samantha Richards,1,0,0
Australia,Scott Anderson,1,0,0
Australia,Scott Goodman,1,0,0
Australia,Sean Eadie,1,0,0
Australia,Selina Follas,1,0,0
Australia,Shane Perkins,1,0,0
Australia,Simon Orchard,1,0,0
Australia,Sophie Smith,1,0,0
Australia,Stefan Botev Hristov,1,0,0
Australia,Stefan Szczurowski,1,0,0
Australia,Stephen Holt,1,0,0
Australia,Stephen Lambert,1,0,0
Australia,Steve Evans,1,0,0
Australia,Steve Holland,1,0,0
Australia,Steve Stewart,1,0,0
Australia,Steve Wood,1,0,0
Australia,Steven Barnett,1,0,0
Australia,Steven Dewick,1,0,0
Australia,Stuart Carruthers,1,0,0
Australia,Stuart Reside,1,0,0
Australia,Sue Chapman,1,0,0
Australia,Sue Fairhurst,1,0,0
Australia,Susan Lee,1,0,0
Australia,Suzie Fraser,1,0,0
Australia,Taniele Gofers,1,0,0
Australia,Taylor Worth,1,0,0
Australia,Ted Boronovskis,1,0,0
Australia,Ted Pain,1,0,0
Australia,Tess Coady,1,0,0
Australia,Thomas Neill,1,0,0
Australia,Tim Cuddihy,1,0,0
Australia,Tim Forsyth,1,0,0
Australia,Tim Willoughby,1,0,0
Australia,Timothy Deavin,1,0,0
Australia,Timothy O'Shannessey,1,0,0
Australia,Toby Haenen,1,0,0
Australia,Tom Chessell,1,0,0
Australia,Tommaso D'Orsogna,1,0,0
Australia,Tony Madigan,1,0,0
Australia,Tony Waters,1,0,0
Australia,Tony Wilding,1,0,0
Australia,Vern Barberis,1,0,0
Australia,Victoria Brown,1,0,0
Australia,Virginia Lee,1,0,0
Australia,Walter Brown,1,0,0
Australia,Warren Potent,1,0,0
Australia,Wayne McCarney,1,0,0
Australia,Wendy Turnbull,1,0,0
Australia,Zali Steggall,1,0,0
Austria,Felix Gottwald,3,1,3
Austria,Marco Schwarz,0,1,3
Austria,Thomas Morgenstern,0,1,3
Austria,Matthias Mayer,1,0,3
Austria,Toni Sailer,0,0,3
Austria,Hermann Maier,1,1,2
Austria,Andreas Kofler,0,1,2
Austria,Andreas Linger,0,1,2
Austria,Johannes Strolz,0,1,2
Austria,Marcel Hirscher,0,1,2
Austria,Michaela Dorfmeister,0,1,2
Austria,Wolfgang Linger,0,1,2
Austria,Benjamin Raich,2,0,2
Austria,Mario Stecher,2,0,2
Austria,Anna Gasser,0,0,2
Austria,Gregor Hradetzky,0,0,2
Austria,Hans-Peter Steinacher,0,0,2
Austria,Karl Schäfer,0,0,2
Austria,Lisa-Marie Hirner,0,0,2
Austria,Marco Wörgötter,0,0,2
Austria,Peter Seisenbacher,0,0,2
Austria,Petra Kronberger,0,0,2
Austria,Roman Hagara,0,0,2
Austria,Stefan Rettenegger,0,0,2
Austria,Stephan Eberharter,1,2,1
Austria,Anita Wachter,0,2,1
Austria,Katharina Liensberger,0,2,1
Austria,Gregor Schlierenzauer,2,1,1
Austria,Benjamin Karl,1,1,1
Austria,Emese Hunyady,1,1,1
Austria,Michael Matt,1,1,1
Austria,Pepi Stiegler,1,1,1
Austria,Anna Fenninger,0,1,1
Austria,Ernst Vettori,0,1,1
Austria,Hans Haas,0,1,1
Austria,Hubert Strolz,0,1,1
Austria,Josef Steinbach,0,1,1
Austria,Manfred Schmid,0,1,1
Austria,Manuel Fettner,0,1,1
Austria,Othmar Schneider,0,1,1
Austria,Toni Innauer,0,1,1
Austria,Trude Beiser,0,1,1
Austria,Berni Gruber,3,0,1
Austria,Adolf Schmal,2,0,1
Austria,Amanda Salzgeber,2,0,1
Austria,Andreas Widhölzl,2,0,1
Austria,Christoph Bieler,2,0,1
Austria,Otto Scheff,2,0,1
Austria,Christian Hoffmann,1,0,1
Austria,Christl Haas,1,0,1
Austria,David Gleirscher,1,0,1
Austria,Ellen Preis,1,0,1
Austria,Ernst Hinterseer,1,0,1
Austria,Karl Schnabl,1,0,1
Austria,Michael Gruber,1,0,1
Austria,Miriam Kastlunger,1,0,1
Austria,Philip Hoffmann,1,0,1
Austria,Rudolf Watzl,1,0,1
Austria,Adi Kainz,0,0,1
Austria,Alessandro Hämmerle,0,0,1
Austria,Alfons Dorfner,0,0,1
Austria,Alfred Berger,0,0,1
Austria,Andrea Fischbacher,0,0,1
Austria,Anna Kiesenhofer,0,0,1
Austria,Annemarie Moser-Pröll,0,0,1
Austria,Christoph Sieber,0,0,1
Austria,Daniel Huber,0,0,1
Austria,David Kreiner,0,0,1
Austria,Doris Neuner,0,0,1
Austria,Egon Zimmermann,0,0,1
Austria,Franz Andrysek,0,0,1
Austria,Franz Klammer,0,0,1
Austria,Fritz Strobl,0,0,1
Austria,Gerhard Haidacher,0,0,1
Austria,Harald Winkler,0,0,1
Austria,Helene Engelmann,0,0,1
Austria,Herma Bauma,0,0,1
Austria,Herma Planck-Szabo,0,0,1
Austria,Hubert Hammerer,0,0,1
Austria,Ignaz Gschwentner,0,0,1
Austria,Ingo Appelt,0,0,1
Austria,Jan Hörl,0,0,1
Austria,Josef Feistmantl,0,0,1
Austria,Julia Dujmovits,0,0,1
Austria,Julia Mühlbacher,0,0,1
Austria,Kate Allen,0,0,1
Austria,Katharina Huber,0,0,1
Austria,Katharina Truppe,0,0,1
Austria,Kurt Oppelt,0,0,1
Austria,Lara Vadlau,0,0,1
Austria,Leonhard Stock,0,0,1
Austria,Lisi Gram,0,0,1
Austria,Magdalena Luggin,0,0,1
Austria,Manfred Stengl,0,0,1
Austria,Mario Matt,0,0,1
Austria,Mario Reiter,0,0,1
Austria,Martin Koch,0,0,1
Austria,Olga Pall,0,0,1
Austria,Patrick Ortlieb,0,0,1
Austria,Paul Neumann,0,0,1
Austria,Robert Fein,0,0,1
Austria,Sigrid Wolf,0,0,1
Austria,Sissy Schwarz,0,0,1
Austria,Sissy Theurer,0,0,1
Austria,Stefan Brennsteiner,0,0,1
Austria,Stefan Kraft,0,0,1
Austria,Thomas Schroll,0,0,1
Austria,Thomas Stangassinger,0,0,1
Austria,Trixi Schuba,0,0,1
Austria,Trude Jochum-Beiser,0,0,1
Austria,Wolfgang Loitzl,0,0,1
Austria,Wolfgang Schwarz,0,0,1
Austria,Marlies Schild,1,3,0
Austria,Martin Höllwarth,1,3,0
Austria,Dominik Landertinger,2,2,0
Austria,Christoph Sumann,1,2,0
Austria,Markus Prock,1,2,0
Austria,Nicole Hosp,1,2,0
Austria,Annemarie Pröll,0,2,0
Austria,Erwin Thaler,0,2,0
Austria,Fritzi Burger,0,2,0
Austria,Hubert Raudaschl,0,2,0
Austria,Markus Rogan,0,2,0
Austria,Otto Herschmann,0,2,0
Austria,Otto Wahle,0,2,0
Austria,Reinhold Durnthaler,0,2,0
Austria,Willy Böckl,0,2,0
Austria,Wolfgang Kindl,0,2,0
Austria,Klaus Sulzenbacher,3,1,0
Austria,Alexandra Meissnitzer,2,1,0
Austria,Heinz Kuttin,2,1,0
Austria,Lorenz Koller,2,1,0
Austria,Madeleine Egle,2,1,0
Austria,Thomas Steu,2,1,0
Austria,Alfred Sageder,1,1,0
Austria,Anderl Molterer,1,1,0
Austria,Angelika Neuner,1,1,0
Austria,Christian Pravda,1,1,0
Austria,Daniel Mesotitsch,1,1,0
Austria,David Haagen,1,1,0
Austria,Georg Fischler,1,1,0
Austria,Josef Kloimstein,1,1,0
Austria,Karl Proisl,1,1,0
Austria,Karl Ruberl,1,1,0
Austria,Katharina Gallhuber,1,1,0
Austria,Michael Hadschieff,1,1,0
Austria,Mikhail Botvinov,1,1,0
Austria,Peter Penz,1,1,0
Austria,Renate Götschl,1,1,0
Austria,Richard Verderber,1,1,0
Austria,Rupert Weinstabl,1,1,0
Austria,Simon Eder,1,1,0
Austria,"Wolfram Waibel, Jr.",1,1,0
Austria,Adolf Koxeder,0,1,0
Austria,Adolf Laudon,0,1,0
Austria,Albert Bogen,0,1,0
Austria,Alfred Schmalzer,0,1,0
Austria,Alois Schnabel,0,1,0
Austria,Andreas Felder,0,1,0
Austria,Andreas Geritzer,0,1,0
Austria,Andreas Kronthaler,0,1,0
Austria,Andreas Matt,0,1,0
Austria,Andreas Stadler,0,1,0
Austria,Andreas Suttner,0,1,0
Austria,Anna Veith,0,1,0
Austria,Anton Krenn,0,1,0
Austria,Anton Perwein,0,1,0
Austria,Anton Zwerina,0,1,0
Austria,Arnold Jonke,0,1,0
Austria,Arthur Zborzil,0,1,0
Austria,Benjamin Maier,0,1,0
Austria,Bernhard Gstrein,0,1,0
Austria,Boris Boor,0,1,0
Austria,Brigitte Totschnig,0,1,0
Austria,Christoph Zerbst,0,1,0
Austria,Claudia Heill,0,1,0
Austria,Dagmar Rom,0,1,0
Austria,Daniela Iraschko-Stolz,0,1,0
Austria,Daniela Ulbing,0,1,0
Austria,Edi Kainberger,0,1,0
Austria,Edith Zimmermann,0,1,0
Austria,Elfi Eder,0,1,0
Austria,Emil Juracka,0,1,0
Austria,Erik Engel,0,1,0
Austria,Erik Pausin,0,1,0
Austria,Ernst Künz,0,1,0
Austria,Eva Pawlik,0,1,0
Austria,Ewald Walch,0,1,0
Austria,Ferdinand Kiefler,0,1,0
Austria,Franz Aigner,0,1,0
Austria,Franz Bartl,0,1,0
Austria,Franz Berghammer,0,1,0
Austria,Franz Bistricky,0,1,0
Austria,Franz Brunner,0,1,0
Austria,Franz Fuchsberger,0,1,0
Austria,Franz Gabl,0,1,0
Austria,Franz Mandl,0,1,0
Austria,Friedrich Golling,0,1,0
Austria,Fritz Felix Piepes,0,1,0
Austria,Fritz Landertinger,0,1,0
Austria,Fritz Maurer,0,1,0
Austria,Fritz Wurmböck,0,1,0
Austria,Gertrude Liebhart,0,1,0
Austria,Hans Houschka,0,1,0
Austria,Hans Knauß,0,1,0
Austria,Hans Tauscher,0,1,0
Austria,Hans Zehetner,0,1,0
Austria,Helmut Mayer,0,1,0
